time,cars,wait
238,47,117.0
239,47,133.0
240,47,151.0
241,47,171.0
242,46,193.0
243,45,217.0
244,45,242.0
245,44,268.0
246,44,295.0
247,43,323.0
248,44,352.0
249,43,382.0
250,43,363.0
251,43,342.0
252,42,311.0
253,42,279.0
254,43,252.0
255,44,223.0
256,44,215.0
257,44,199.0
258,43,166.0
259,44,135.0
260,44,114.0
261,44,120.0
262,44,91.0
263,44,63.0
264,45,72.0
265,45,83.0
266,45,94.0
267,45,107.0
268,45,120.0
269,45,136.0
270,46,152.0
271,46,170.0
272,46,190.0
273,45,213.0
274,44,235.0
275,44,259.0
276,43,284.0
277,43,310.0
278,43,338.0
279,43,366.0
280,43,395.0
281,42,424.0
282,44,398.0
283,45,358.0
284,45,316.0
285,44,279.0
286,44,243.0
287,44,210.0
288,44,202.0
289,43,184.0
290,43,166.0
291,43,136.0
292,44,110.0
293,44,96.0
294,44,75.0
295,44,78.0
296,44,92.0
297,44,105.0
298,45,122.0
299,44,141.0
300,45,161.0
301,45,183.0
302,45,207.0
303,46,234.0
304,45,249.0
305,45,264.0
306,46,281.0
307,46,299.0
308,46,316.0
309,45,347.0
310,45,366.0
311,46,386.0
312,47,405.0
313,47,425.0
314,47,447.0
315,47,407.0
316,48,355.0
317,49,310.0
318,49,260.0
319,48,223.0
320,48,214.0
321,48,217.0
322,49,189.0
323,48,167.0
324,48,145.0
325,48,128.0
326,47,111.0
327,48,119.0
328,48,110.0
329,48,125.0
330,48,148.0
331,49,173.0
332,50,200.0
333,50,228.0
334,50,260.0
335,50,293.0
336,50,328.0
337,49,365.0
338,49,402.0
339,49,439.0
340,48,476.0
341,48,513.0
342,47,550.0
343,48,587.0
344,48,624.0
345,47,661.0
346,46,698.0
347,46,735.0
348,46,772.0
349,46,747.0
350,46,722.0
351,45,661.0
352,44,606.0
353,45,549.0
354,44,490.0
355,43,429.0
356,43,396.0
357,42,329.0
358,43,314.0
359,43,276.0
360,43,181.0
361,43,140.0
362,44,98.0
363,44,108.0
364,44,91.0
365,44,74.0
366,44,88.0
367,45,104.0
368,45,122.0
369,45,140.0
370,45,160.0
371,45,180.0
372,43,202.0
373,43,226.0
374,44,251.0
375,44,277.0
376,43,303.0
377,43,330.0
378,43,357.0
379,44,386.0
380,44,416.0
381,44,447.0
382,44,479.0
383,44,513.0
384,45,485.0
385,44,457.0
386,43,411.0
387,43,368.0
388,43,354.0
389,44,313.0
390,44,290.0
391,44,250.0
392,45,212.0
393,44,180.0
394,44,178.0
395,43,194.0
396,43,169.0
397,44,132.0
398,44,133.0
399,44,134.0
400,44,154.0
401,45,158.0
402,45,181.0
403,45,206.0
404,46,217.0
405,46,227.0
406,46,237.0
407,46,248.0
408,45,259.0
409,45,271.0
410,45,283.0
411,46,308.0
412,46,320.0
413,46,333.0
414,47,359.0
415,48,371.0
416,48,385.0
417,48,398.0
418,48,346.0
419,49,309.0
420,49,274.0
421,49,241.0
422,48,216.0
423,48,188.0
424,49,162.0
425,49,177.0
426,49,153.0
427,49,145.0
428,48,127.0
429,49,134.0
430,49,138.0
431,49,121.0
432,49,112.0
433,49,129.0
434,48,148.0
435,48,169.0
436,48,190.0
437,47,213.0
438,47,238.0
439,46,264.0
440,45,290.0
441,45,317.0
442,44,345.0
443,44,373.0
444,43,402.0
445,43,432.0
446,43,462.0
447,42,493.0
448,43,525.0
449,43,557.0
450,42,589.0
451,42,557.0
452,43,510.0
453,43,464.0
454,43,418.0
455,43,373.0
456,42,327.0
457,43,304.0
458,42,286.0
459,42,251.0
460,42,203.0
461,43,161.0
462,43,120.0
463,43,80.0
464,44,96.0
465,44,114.0
466,45,134.0
467,45,157.0
468,45,183.0
469,45,211.0
470,45,221.0
471,46,234.0
472,46,246.0
473,45,260.0
474,45,273.0
475,46,287.0
476,46,300.0
477,46,313.0
478,46,326.0
479,47,350.0
480,48,362.0
481,48,376.0
482,48,389.0
483,48,403.0
484,49,427.0
485,49,452.0
486,48,406.0
487,48,361.0
488,48,320.0
489,49,281.0
490,49,246.0
491,49,216.0
492,48,184.0
493,49,185.0
494,48,160.0
495,47,151.0
496,48,132.0
497,48,118.0
498,48,100.0
499,48,120.0
