time,cars,wait
238,48,36.0
239,48,44.0
240,47,50.0
241,46,54.0
242,46,50.0
243,46,41.0
244,46,31.0
245,46,30.0
246,47,29.0
247,48,29.0
248,47,37.0
249,48,41.0
250,47,49.0
251,46,60.0
252,46,46.0
253,46,42.0
254,47,34.0
255,46,28.0
256,46,28.0
257,47,39.0
258,48,42.0
259,50,45.0
260,49,45.0
261,49,49.0
262,48,40.0
263,49,33.0
264,49,25.0
265,49,23.0
266,49,27.0
267,49,30.0
268,48,28.0
269,48,29.0
270,48,34.0
271,47,40.0
272,47,39.0
273,47,26.0
274,47,28.0
275,48,21.0
276,48,22.0
277,49,25.0
278,48,27.0
279,48,32.0
280,48,41.0
281,48,52.0
282,48,44.0
283,47,35.0
284,47,29.0
285,47,31.0
286,47,38.0
287,47,40.0
288,47,44.0
289,47,51.0
290,46,57.0
291,46,71.0
292,46,58.0
293,45,47.0
294,45,39.0
295,46,33.0
296,46,34.0
297,47,41.0
298,47,41.0
299,47,42.0
300,47,43.0
301,45,49.0
302,45,39.0
303,45,29.0
304,46,22.0
305,46,20.0
306,46,18.0
307,47,20.0
308,46,23.0
309,47,35.0
310,47,40.0
311,46,46.0
312,45,37.0
313,45,34.0
314,45,31.0
315,46,26.0
316,46,24.0
317,47,32.0
318,46,31.0
319,46,34.0
320,47,34.0
321,46,36.0
322,46,22.0
323,46,14.0
324,47,17.0
325,47,13.0
326,47,12.0
327,48,16.0
328,48,21.0
329,49,30.0
330,49,36.0
331,48,45.0
332,49,35.0
333,50,31.0
334,49,30.0
335,49,27.0
336,48,27.0
337,48,30.0
338,49,33.0
339,49,39.0
340,48,49.0
341,47,63.0
342,47,51.0
343,47,40.0
344,47,35.0
345,48,28.0
346,48,29.0
347,48,32.0
348,48,37.0
349,48,43.0
350,48,56.0
351,48,60.0
352,48,72.0
353,49,71.0
354,50,52.0
355,49,43.0
356,49,40.0
357,48,40.0
358,49,48.0
359,49,52.0
360,50,59.0
361,49,70.0
362,49,73.0
363,48,63.0
364,48,52.0
365,49,43.0
366,49,36.0
367,49,32.0
368,49,33.0
369,49,36.0
370,49,42.0
371,48,56.0
372,50,63.0
373,50,55.0
374,49,44.0
375,48,34.0
376,48,30.0
377,48,30.0
378,48,31.0
379,48,34.0
380,47,40.0
381,47,51.0
382,46,61.0
383,46,66.0
384,44,61.0
385,45,55.0
386,46,48.0
387,46,42.0
388,46,44.0
389,47,43.0
390,49,42.0
391,50,42.0
392,50,46.0
393,50,34.0
394,50,27.0
395,49,24.0
396,49,23.0
397,49,22.0
398,48,31.0
399,49,30.0
400,48,30.0
401,48,37.0
402,47,46.0
403,47,42.0
404,48,38.0
405,48,38.0
406,48,32.0
407,47,33.0
408,48,34.0
409,47,43.0
410,48,45.0
411,48,55.0
412,48,62.0
413,46,51.0
414,46,41.0
415,47,31.0
416,48,25.0
417,48,22.0
418,48,23.0
419,47,30.0
420,47,36.0
421,46,43.0
422,46,48.0
423,44,40.0
424,45,29.0
425,46,20.0
426,46,17.0
427,46,17.0
428,48,18.0
429,48,28.0
430,47,32.0
431,47,38.0
432,46,44.0
433,45,36.0
434,45,32.0
435,45,24.0
436,46,23.0
437,46,24.0
438,47,28.0
439,48,32.0
440,48,45.0
441,48,49.0
442,47,57.0
443,46,47.0
444,47,40.0
445,47,34.0
446,47,31.0
447,47,31.0
448,48,30.0
449,48,39.0
450,47,43.0
451,46,45.0
452,46,50.0
453,45,41.0
454,45,31.0
455,45,25.0
456,45,23.0
457,46,19.0
458,47,20.0
459,47,26.0
460,46,32.0
461,47,34.0
462,47,39.0
463,48,34.0
464,48,37.0
465,49,40.0
466,49,34.0
467,49,33.0
468,48,35.0
469,49,35.0
470,49,39.0
471,50,42.0
472,50,41.0
473,49,31.0
474,49,26.0
475,48,25.0
476,49,22.0
477,49,21.0
478,49,23.0
479,49,27.0
480,49,34.0
481,49,45.0
482,48,55.0
483,49,53.0
484,50,54.0
485,49,47.0
486,49,44.0
487,48,43.0
488,48,40.0
489,49,36.0
490,49,36.0
491,49,38.0
492,48,41.0
493,48,35.0
494,48,31.0
495,48,23.0
496,48,23.0
497,48,23.0
498,48,23.0
499,49,30.0
