time,cars,wait
238,48,27.0
239,48,21.0
240,48,16.0
241,48,13.0
242,48,15.0
243,48,20.0
244,49,26.0
245,48,30.0
246,48,37.0
247,47,46.0
248,47,40.0
249,47,34.0
250,47,29.0
251,47,28.0
252,47,27.0
253,47,28.0
254,48,38.0
255,47,47.0
256,46,52.0
257,45,57.0
258,45,42.0
259,44,31.0
260,45,29.0
261,45,22.0
262,45,22.0
263,46,25.0
264,46,30.0
265,46,35.0
266,45,41.0
267,45,55.0
268,44,43.0
269,45,35.0
270,46,29.0
271,46,25.0
272,46,23.0
273,46,25.0
274,47,27.0
275,47,41.0
276,48,46.0
277,48,48.0
278,48,47.0
279,48,48.0
280,48,50.0
281,48,37.0
282,48,33.0
283,49,29.0
284,49,29.0
285,49,32.0
286,50,37.0
287,50,54.0
288,49,54.0
289,49,57.0
290,48,49.0
291,49,45.0
292,49,41.0
293,50,43.0
294,50,46.0
295,50,46.0
296,49,49.0
297,49,56.0
298,48,50.0
299,49,46.0
300,49,41.0
301,49,34.0
302,49,32.0
303,50,37.0
304,48,38.0
305,48,43.0
306,47,44.0
307,47,49.0
308,47,51.0
309,47,57.0
310,48,49.0
311,48,46.0
312,48,39.0
313,48,27.0
314,49,35.0
315,48,32.0
316,48,33.0
317,48,38.0
318,48,46.0
319,48,55.0
320,48,42.0
321,47,32.0
322,47,23.0
323,46,21.0
324,47,20.0
325,47,22.0
326,48,30.0
327,50,36.0
328,50,46.0
329,50,58.0
330,48,72.0
331,48,87.0
332,49,74.0
333,49,63.0
334,49,54.0
335,49,48.0
336,49,39.0
337,49,44.0
338,49,41.0
339,49,45.0
340,49,46.0
341,49,50.0
342,49,49.0
343,49,37.0
344,50,24.0
345,50,22.0
346,50,20.0
347,50,22.0
348,50,25.0
349,50,36.0
350,49,42.0
351,49,53.0
352,50,53.0
353,49,54.0
354,49,60.0
355,49,55.0
356,49,51.0
357,49,52.0
358,49,47.0
359,49,44.0
360,50,57.0
361,50,60.0
362,49,48.0
363,49,40.0
364,48,31.0
365,49,20.0
366,49,25.0
367,49,28.0
368,49,29.0
369,49,30.0
370,48,35.0
371,48,37.0
372,48,43.0
373,48,50.0
374,48,39.0
375,48,33.0
376,49,31.0
377,49,32.0
378,49,34.0
379,49,34.0
380,49,44.0
381,49,49.0
382,49,55.0
383,50,61.0
384,49,51.0
385,49,40.0
386,47,28.0
387,47,27.0
388,48,27.0
389,48,31.0
390,47,37.0
391,47,48.0
392,47,58.0
393,45,68.0
394,45,59.0
395,45,50.0
396,45,42.0
397,46,35.0
398,46,40.0
399,47,39.0
400,48,45.0
401,48,43.0
402,49,43.0
403,50,50.0
404,50,38.0
405,50,35.0
406,50,29.0
407,50,23.0
408,49,21.0
409,49,24.0
410,48,26.0
411,48,35.0
412,48,32.0
413,48,30.0
414,48,25.0
415,47,20.0
416,47,14.0
417,48,12.0
418,49,11.0
419,49,14.0
420,49,18.0
421,49,21.0
422,49,27.0
423,49,37.0
424,49,33.0
425,50,26.0
426,49,23.0
427,49,19.0
428,48,18.0
429,48,19.0
430,48,21.0
431,48,24.0
432,48,28.0
433,48,35.0
434,48,36.0
435,47,40.0
436,48,37.0
437,48,35.0
438,49,36.0
439,49,36.0
440,50,38.0
441,50,41.0
442,50,35.0
443,49,41.0
444,50,36.0
445,50,35.0
446,49,29.0
447,49,25.0
448,49,25.0
449,49,25.0
450,49,37.0
451,49,45.0
452,48,53.0
453,49,62.0
454,50,53.0
455,50,41.0
456,49,33.0
457,48,30.0
458,48,26.0
459,48,25.0
460,48,35.0
461,50,33.0
462,49,35.0
463,49,38.0
464,49,28.0
465,50,21.0
466,50,18.0
467,50,11.0
468,50,15.0
469,49,15.0
470,48,18.0
471,48,24.0
472,47,29.0
473,47,36.0
474,46,25.0
475,45,20.0
476,46,15.0
477,47,14.0
478,47,15.0
479,47,16.0
480,46,27.0
481,48,31.0
482,48,38.0
483,48,46.0
484,48,42.0
485,48,45.0
486,50,48.0
487,50,42.0
488,50,44.0
489,48,45.0
490,48,44.0
491,48,44.0
492,49,42.0
493,49,40.0
494,49,39.0
495,48,33.0
496,49,32.0
497,49,29.0
498,49,39.0
499,49,37.0
