time,cars,wait
234,49,82.0
235,48,85.0
236,48,73.0
237,48,64.0
238,48,57.0
239,49,60.0
240,49,59.0
241,48,69.0
242,48,69.0
243,46,74.0
244,46,77.0
245,47,71.0
246,47,62.0
247,47,54.0
248,47,45.0
249,48,42.0
250,48,43.0
251,49,38.0
252,49,43.0
253,49,45.0
254,48,44.0
255,48,51.0
256,48,44.0
257,48,39.0
258,48,36.0
259,48,35.0
260,48,40.0
261,49,42.0
262,49,39.0
263,49,44.0
264,49,45.0
265,49,52.0
266,49,40.0
267,49,34.0
268,48,31.0
269,48,32.0
270,48,32.0
271,48,33.0
272,48,38.0
273,48,48.0
274,48,56.0
275,47,68.0
276,47,82.0
277,46,65.0
278,46,57.0
279,47,46.0
280,47,39.0
281,48,35.0
282,49,34.0
283,49,40.0
284,49,46.0
285,48,54.0
286,49,60.0
287,48,48.0
288,48,37.0
289,48,32.0
290,49,28.0
291,49,26.0
292,48,40.0
293,48,46.0
294,49,57.0
295,49,67.0
296,49,77.0
297,47,64.0
298,47,53.0
299,47,39.0
300,48,34.0
301,48,37.0
302,48,37.0
303,48,36.0
304,48,42.0
305,48,44.0
306,48,50.0
307,48,42.0
308,49,39.0
309,49,32.0
310,49,32.0
311,49,33.0
312,50,36.0
313,48,43.0
314,48,43.0
315,48,45.0
316,48,51.0
317,48,40.0
318,48,32.0
319,48,30.0
320,48,28.0
321,49,30.0
322,49,36.0
323,49,44.0
324,49,53.0
325,49,63.0
326,49,69.0
327,50,75.0
328,49,66.0
329,49,60.0
330,48,57.0
331,48,57.0
332,48,58.0
333,48,60.0
334,49,65.0
335,49,78.0
336,49,83.0
337,49,89.0
338,49,81.0
339,49,66.0
340,49,50.0
341,48,46.0
342,48,45.0
343,48,53.0
344,48,61.0
345,48,65.0
346,47,67.0
347,47,71.0
348,48,76.0
349,48,72.0
350,48,63.0
351,48,59.0
352,48,63.0
353,49,58.0
354,50,56.0
355,49,53.0
356,50,54.0
357,50,60.0
358,50,65.0
359,50,80.0
360,49,77.0
361,49,71.0
362,50,71.0
363,49,74.0
364,49,66.0
365,50,69.0
366,50,62.0
367,50,56.0
368,50,54.0
369,49,54.0
370,50,48.0
371,50,42.0
372,50,35.0
373,50,34.0
374,49,30.0
375,49,29.0
376,49,35.0
377,49,40.0
378,49,49.0
379,48,58.0
380,48,50.0
381,47,43.0
382,48,38.0
383,47,32.0
384,48,26.0
385,48,27.0
386,49,26.0
387,49,27.0
388,49,29.0
389,49,35.0
390,49,30.0
391,50,22.0
392,50,21.0
393,50,16.0
394,50,8.0
395,50,10.0
396,48,13.0
397,48,21.0
398,48,23.0
399,48,31.0
400,48,28.0
401,48,24.0
402,47,21.0
403,46,22.0
404,47,29.0
405,48,34.0
406,49,39.0
407,48,46.0
408,48,53.0
409,47,62.0
410,47,51.0
411,46,45.0
412,47,42.0
413,47,38.0
414,48,37.0
415,48,44.0
416,48,46.0
417,48,49.0
418,46,54.0
419,45,59.0
420,45,46.0
421,46,38.0
422,46,32.0
423,46,22.0
424,46,19.0
425,45,20.0
426,48,19.0
427,48,23.0
428,47,26.0
429,47,35.0
430,46,31.0
431,48,33.0
432,48,28.0
433,48,28.0
434,48,32.0
435,48,35.0
436,50,37.0
437,49,37.0
438,49,40.0
439,50,42.0
440,50,36.0
441,50,35.0
442,49,34.0
443,49,33.0
444,49,34.0
445,49,34.0
446,49,38.0
447,49,43.0
448,48,58.0
449,48,67.0
450,49,60.0
451,49,50.0
452,49,46.0
453,49,40.0
454,48,37.0
455,48,36.0
456,48,39.0
457,48,45.0
458,47,48.0
459,47,50.0
460,47,42.0
461,48,38.0
462,48,31.0
463,48,27.0
464,48,26.0
465,49,29.0
466,49,36.0
467,48,49.0
468,49,58.0
469,50,71.0
470,50,66.0
471,49,57.0
472,47,45.0
473,47,33.0
474,48,38.0
475,48,34.0
476,49,35.0
477,48,40.0
478,48,46.0
479,48,52.0
480,48,68.0
481,49,55.0
482,49,46.0
483,49,37.0
484,49,29.0
485,49,24.0
486,50,20.0
487,49,27.0
488,49,32.0
489,49,40.0
490,50,44.0
491,49,45.0
492,49,35.0
493,48,28.0
494,48,20.0
495,49,20.0
496,49,22.0
497,48,26.0
498,49,29.0
499,49,41.0
