time,cars,wait,queue
427,49,211.0,21
428,48,177.0,19
429,48,154.0,19
430,48,143.0,18
431,48,130.0,20
432,48,101.0,18
433,48,71.0,14
434,48,78.0,15
435,48,73.0,15
436,48,83.0,16
437,49,96.0,16
438,49,112.0,16
439,48,130.0,18
440,47,150.0,20
441,47,172.0,23
442,47,194.0,22
443,47,218.0,24
444,46,242.0,23
445,45,268.0,25
446,44,295.0,26
447,43,322.0,26
448,42,349.0,26
449,42,377.0,28
450,42,406.0,29
451,42,376.0,26
452,42,344.0,24
453,41,314.0,24
454,41,286.0,23
455,41,275.0,22
456,41,245.0,20
457,41,211.0,16
458,41,182.0,15
459,42,172.0,17
460,43,160.0,15
461,43,131.0,13
462,43,98.0,11
463,43,67.0,11
464,44,60.0,13
465,45,72.0,14
466,45,86.0,14
467,43,103.0,16
468,44,121.0,18
469,44,142.0,20
470,44,163.0,22
471,44,187.0,24
472,44,212.0,24
473,45,238.0,26
474,46,265.0,27
475,47,293.0,28
476,47,322.0,28
477,48,353.0,31
478,47,385.0,31
479,47,417.0,31
480,47,449.0,32
481,47,429.0,30
482,47,411.0,30
483,47,370.0,29
484,47,336.0,27
485,47,305.0,26
486,47,271.0,25
487,47,238.0,22
488,46,204.0,20
489,47,180.0,22
490,46,169.0,21
491,46,138.0,17
492,46,106.0,14
493,47,101.0,15
494,47,98.0,16
495,47,112.0,16
496,47,108.0,16
497,47,105.0,15
498,48,123.0,18
499,47,143.0,19
