time,cars,wait
416,37,147.0
417,38,132.0
418,38,135.0
419,38,111.0
420,38,96.0
421,39,73.0
422,40,61.0
423,40,66.0
424,40,75.0
425,39,90.0
426,40,104.0
427,41,120.0
428,41,136.0
429,41,153.0
430,42,173.0
431,41,194.0
432,42,215.0
433,42,237.0
434,42,261.0
435,43,286.0
436,43,312.0
437,43,339.0
438,42,367.0
439,42,396.0
440,43,425.0
441,44,456.0
442,44,487.0
443,44,519.0
444,44,551.0
445,45,496.0
446,44,440.0
447,44,385.0
448,43,333.0
449,44,282.0
450,43,285.0
451,43,239.0
452,42,199.0
453,43,164.0
454,43,154.0
455,43,124.0
456,43,113.0
457,44,111.0
458,44,111.0
459,44,101.0
460,43,120.0
461,43,141.0
462,45,163.0
463,45,188.0
464,45,213.0
465,45,240.0
466,44,269.0
467,46,299.0
468,45,330.0
469,45,361.0
470,44,392.0
471,44,424.0
472,45,456.0
473,45,488.0
474,45,520.0
475,43,553.0
476,44,586.0
477,44,620.0
478,44,592.0
479,44,538.0
480,43,486.0
481,45,435.0
482,45,386.0
483,44,339.0
484,43,330.0
485,43,309.0
486,44,260.0
487,43,217.0
488,43,174.0
489,43,156.0
490,43,116.0
491,44,78.0
492,44,66.0
493,44,81.0
494,44,96.0
495,44,112.0
496,44,130.0
497,44,150.0
498,44,170.0
499,44,192.0
