time,cars,wait
416,48,18.0
417,48,18.0
418,48,24.0
419,48,29.0
420,49,36.0
421,49,49.0
422,49,40.0
423,48,33.0
424,47,25.0
425,47,20.0
426,48,19.0
427,48,23.0
428,49,26.0
429,48,28.0
430,48,30.0
431,46,34.0
432,48,31.0
433,47,24.0
434,47,18.0
435,47,16.0
436,48,20.0
437,49,27.0
438,49,38.0
439,48,51.0
440,49,62.0
441,49,75.0
442,50,70.0
443,49,58.0
444,49,51.0
445,48,44.0
446,48,43.0
447,48,40.0
448,48,46.0
449,49,56.0
450,49,66.0
451,49,75.0
452,48,70.0
453,48,64.0
454,49,51.0
455,49,47.0
456,49,45.0
457,49,45.0
458,49,43.0
459,49,42.0
460,49,53.0
461,49,56.0
462,50,49.0
463,49,43.0
464,49,37.0
465,49,44.0
466,49,45.0
467,49,45.0
468,49,50.0
469,49,56.0
470,49,64.0
471,49,70.0
472,50,66.0
473,49,56.0
474,48,44.0
475,48,38.0
476,48,34.0
477,48,34.0
478,48,35.0
479,47,45.0
480,46,47.0
481,46,57.0
482,46,44.0
483,47,31.0
484,47,20.0
485,47,16.0
486,48,18.0
487,48,19.0
488,51,27.0
489,51,32.0
490,50,37.0
491,50,44.0
492,50,35.0
493,50,26.0
494,50,24.0
495,50,18.0
496,49,14.0
497,49,15.0
498,48,20.0
499,49,25.0
