time,cars,wait
234,45,171.0
235,46,148.0
236,46,141.0
237,46,115.0
238,46,114.0
239,46,115.0
240,45,116.0
241,45,135.0
242,45,156.0
243,44,179.0
244,44,204.0
245,44,230.0
246,44,258.0
247,44,285.0
248,45,316.0
249,44,348.0
250,45,380.0
251,45,367.0
252,45,334.0
253,45,305.0
254,45,273.0
255,45,240.0
256,45,208.0
257,44,197.0
258,44,200.0
259,44,192.0
260,45,166.0
261,45,143.0
262,44,140.0
263,44,134.0
264,44,145.0
265,45,135.0
266,45,132.0
267,45,153.0
268,45,176.0
269,46,202.0
270,47,229.0
271,46,258.0
272,46,272.0
273,45,287.0
274,46,303.0
275,46,318.0
276,46,335.0
277,46,352.0
278,47,370.0
279,47,389.0
280,47,358.0
281,47,328.0
282,47,283.0
283,48,241.0
284,49,202.0
285,49,166.0
286,49,162.0
287,48,161.0
288,48,144.0
289,49,128.0
290,49,119.0
291,48,113.0
292,48,105.0
293,49,120.0
294,49,144.0
295,49,169.0
296,50,196.0
297,49,224.0
298,50,253.0
299,50,288.0
300,50,322.0
301,50,340.0
302,49,360.0
303,49,380.0
304,50,400.0
305,49,420.0
306,49,457.0
307,48,477.0
308,48,497.0
309,49,517.0
310,49,472.0
311,49,427.0
312,49,383.0
313,49,340.0
314,50,319.0
315,50,287.0
316,50,255.0
317,49,231.0
318,49,224.0
319,49,214.0
320,48,183.0
321,48,154.0
322,48,125.0
323,48,125.0
324,49,141.0
325,48,167.0
326,48,192.0
327,48,219.0
328,47,249.0
329,47,282.0
330,48,316.0
331,48,351.0
332,48,387.0
333,47,423.0
334,47,459.0
335,47,496.0
336,47,533.0
337,47,570.0
338,46,607.0
339,47,644.0
340,46,682.0
341,46,718.0
342,46,755.0
343,45,792.0
344,44,829.0
345,45,800.0
346,44,737.0
347,44,677.0
348,43,615.0
349,44,551.0
350,43,487.0
351,43,450.0
352,42,384.0
353,42,343.0
354,43,275.0
355,43,235.0
356,43,165.0
357,43,95.0
358,44,81.0
359,44,66.0
360,44,79.0
361,44,93.0
362,43,107.0
363,44,122.0
364,45,140.0
365,45,159.0
366,45,178.0
367,43,200.0
368,44,224.0
369,45,249.0
370,44,273.0
371,44,299.0
372,43,327.0
373,44,355.0
374,44,384.0
375,44,414.0
376,44,445.0
377,45,476.0
378,45,509.0
379,45,542.0
380,45,511.0
381,44,482.0
382,45,434.0
383,45,390.0
384,45,346.0
385,44,307.0
386,44,314.0
387,43,271.0
388,43,232.0
389,43,211.0
390,43,178.0
391,43,146.0
392,43,116.0
393,44,118.0
394,44,111.0
395,44,121.0
396,45,113.0
397,45,124.0
398,46,136.0
399,46,149.0
400,46,170.0
401,46,183.0
402,47,198.0
403,46,213.0
404,46,235.0
405,46,249.0
406,47,263.0
407,48,277.0
408,48,290.0
409,48,309.0
410,47,329.0
411,46,349.0
412,47,369.0
413,48,389.0
414,47,410.0
415,47,369.0
416,46,330.0
417,46,292.0
418,46,254.0
419,46,220.0
420,44,190.0
421,44,180.0
422,43,183.0
423,43,161.0
424,42,145.0
425,42,128.0
426,43,114.0
427,44,104.0
428,44,115.0
429,44,124.0
430,44,136.0
431,47,148.0
432,47,165.0
433,46,180.0
434,46,196.0
435,47,218.0
436,49,237.0
437,49,256.0
438,49,272.0
439,49,292.0
440,50,316.0
441,50,334.0
442,50,358.0
443,50,382.0
444,49,407.0
445,48,433.0
446,48,460.0
447,49,488.0
448,49,517.0
449,48,543.0
450,48,495.0
451,46,451.0
452,46,406.0
453,47,358.0
454,47,312.0
455,47,270.0
456,47,257.0
457,49,241.0
458,49,199.0
459,49,160.0
460,49,152.0
461,49,120.0
462,50,115.0
463,50,87.0
464,50,104.0
465,49,125.0
466,48,147.0
467,48,172.0
468,48,200.0
469,47,230.0
470,47,260.0
471,47,291.0
472,46,323.0
473,47,356.0
474,47,390.0
475,47,425.0
476,47,461.0
477,46,497.0
478,47,533.0
479,46,570.0
480,46,607.0
481,45,644.0
482,45,659.0
483,45,674.0
484,45,690.0
485,44,638.0
486,44,585.0
487,43,531.0
488,44,476.0
489,44,440.0
490,44,385.0
491,44,329.0
492,44,302.0
493,45,292.0
494,45,233.0
495,45,200.0
496,45,158.0
497,45,97.0
498,45,82.0
499,45,95.0
