time,cars,wait
234,49,34.0
235,49,31.0
236,50,31.0
237,49,35.0
238,48,33.0
239,48,41.0
240,48,41.0
241,49,38.0
242,48,38.0
243,49,49.0
244,48,57.0
245,48,65.0
246,48,72.0
247,48,70.0
248,49,77.0
249,49,76.0
250,49,72.0
251,50,66.0
252,50,63.0
253,50,53.0
254,49,47.0
255,49,53.0
256,50,52.0
257,49,51.0
258,49,43.0
259,48,36.0
260,48,33.0
261,48,32.0
262,48,34.0
263,49,34.0
264,49,36.0
265,48,48.0
266,48,63.0
267,48,58.0
268,49,45.0
269,49,38.0
270,48,31.0
271,48,25.0
272,49,25.0
273,50,26.0
274,50,33.0
275,50,35.0
276,50,43.0
277,49,35.0
278,49,24.0
279,49,18.0
280,49,18.0
281,49,19.0
282,50,19.0
283,48,23.0
284,48,33.0
285,47,39.0
286,47,46.0
287,47,37.0
288,47,30.0
289,47,24.0
290,46,20.0
291,46,20.0
292,47,23.0
293,49,23.0
294,48,25.0
295,48,26.0
296,47,32.0
297,47,22.0
298,46,15.0
299,47,12.0
300,47,11.0
301,48,12.0
302,48,16.0
303,50,20.0
304,50,28.0
305,50,35.0
306,50,43.0
307,50,38.0
308,50,36.0
309,48,32.0
310,47,30.0
311,48,29.0
312,48,29.0
313,48,30.0
314,48,38.0
315,48,42.0
316,48,46.0
317,47,36.0
318,46,28.0
319,46,22.0
320,47,22.0
321,48,22.0
322,48,22.0
323,48,24.0
324,47,29.0
325,47,43.0
326,46,50.0
327,46,40.0
328,47,29.0
329,47,21.0
330,48,19.0
331,48,20.0
332,47,23.0
333,48,26.0
334,47,32.0
335,48,42.0
336,47,52.0
337,46,43.0
338,46,36.0
339,46,30.0
340,47,29.0
341,47,28.0
342,47,36.0
343,48,40.0
344,48,45.0
345,46,52.0
346,46,63.0
347,46,51.0
348,46,43.0
349,46,37.0
350,46,33.0
351,47,32.0
352,47,35.0
353,46,35.0
354,46,34.0
355,45,34.0
356,45,38.0
357,45,29.0
358,45,26.0
359,45,21.0
360,46,18.0
361,46,19.0
362,47,21.0
363,47,23.0
364,47,22.0
365,46,25.0
366,46,35.0
367,46,45.0
368,48,45.0
369,48,47.0
370,48,52.0
371,48,58.0
372,48,52.0
373,50,49.0
374,50,50.0
375,50,46.0
376,50,45.0
377,50,48.0
378,50,43.0
379,49,45.0
380,49,38.0
381,49,33.0
382,49,28.0
383,49,25.0
384,49,32.0
385,49,29.0
386,49,30.0
387,49,41.0
388,48,54.0
389,48,53.0
390,49,54.0
391,49,46.0
392,48,41.0
393,48,39.0
394,48,33.0
395,49,34.0
396,49,36.0
397,49,39.0
398,48,46.0
399,47,32.0
400,48,30.0
401,48,23.0
402,48,23.0
403,48,24.0
404,49,25.0
405,48,30.0
406,48,33.0
407,48,40.0
408,48,48.0
409,48,39.0
410,48,31.0
411,48,27.0
412,47,24.0
413,47,27.0
414,48,26.0
415,49,29.0
416,48,38.0
417,47,44.0
418,47,55.0
419,47,50.0
420,46,50.0
421,46,41.0
422,47,40.0
423,47,44.0
424,47,43.0
425,47,42.0
426,48,42.0
427,48,42.0
428,48,46.0
429,48,42.0
430,48,41.0
431,48,34.0
432,48,30.0
433,49,33.0
434,49,30.0
435,50,34.0
436,50,47.0
437,49,55.0
438,49,64.0
439,50,54.0
440,49,46.0
441,48,39.0
442,48,36.0
443,48,36.0
444,48,43.0
445,50,47.0
446,50,58.0
447,50,65.0
448,50,74.0
449,50,63.0
450,48,63.0
451,48,57.0
452,48,57.0
453,48,53.0
454,49,59.0
455,50,57.0
456,50,66.0
457,49,78.0
458,49,77.0
459,49,68.0
460,49,62.0
461,50,55.0
462,50,50.0
463,49,42.0
464,49,37.0
465,49,40.0
466,49,40.0
467,49,36.0
468,48,43.0
469,50,32.0
470,50,23.0
471,50,19.0
472,50,17.0
473,49,17.0
474,49,14.0
475,49,19.0
476,49,21.0
477,49,25.0
478,49,35.0
479,48,29.0
480,49,24.0
481,49,18.0
482,49,18.0
483,48,17.0
484,48,17.0
485,48,22.0
486,48,26.0
487,48,34.0
488,48,44.0
489,47,48.0
490,46,48.0
491,46,40.0
492,46,37.0
493,46,37.0
494,47,37.0
495,48,43.0
496,50,55.0
497,50,63.0
498,49,70.0
499,49,67.0
