time,cars,wait
444,48,167.0
445,49,189.0
446,48,213.0
447,48,240.0
448,47,269.0
449,47,299.0
450,46,331.0
451,47,363.0
452,46,396.0
453,46,429.0
454,45,463.0
455,45,498.0
456,46,533.0
457,46,568.0
458,45,603.0
459,45,577.0
460,47,532.0
461,47,487.0
462,46,439.0
463,46,394.0
464,45,347.0
465,46,299.0
466,45,276.0
467,45,251.0
468,44,219.0
469,45,171.0
470,45,123.0
471,45,75.0
472,45,78.0
473,45,81.0
474,45,94.0
475,45,108.0
476,45,122.0
477,44,139.0
478,45,157.0
479,45,175.0
480,44,194.0
481,44,214.0
482,43,235.0
483,42,256.0
484,42,279.0
485,42,304.0
486,42,331.0
487,41,352.0
488,41,376.0
489,41,400.0
490,42,424.0
491,42,449.0
492,42,475.0
493,42,504.0
494,42,458.0
495,43,414.0
496,44,367.0
497,44,321.0
498,44,282.0
499,44,241.0
