time,cars,wait
444,49,21.0
445,50,20.0
446,50,15.0
447,49,18.0
448,48,20.0
449,48,26.0
450,48,34.0
451,47,42.0
452,46,35.0
453,46,29.0
454,46,24.0
455,47,21.0
456,47,24.0
457,48,29.0
458,48,34.0
459,47,41.0
460,47,54.0
461,46,68.0
462,45,62.0
463,45,50.0
464,45,44.0
465,46,39.0
466,46,35.0
467,47,38.0
468,48,35.0
469,49,33.0
470,50,38.0
471,50,39.0
472,50,28.0
473,49,27.0
474,49,19.0
475,49,13.0
476,49,12.0
477,48,15.0
478,48,19.0
479,48,28.0
480,48,37.0
481,46,44.0
482,46,38.0
483,46,35.0
484,46,30.0
485,46,27.0
486,46,32.0
487,46,36.0
488,46,40.0
489,46,50.0
490,46,58.0
491,46,66.0
492,46,56.0
493,46,54.0
494,46,48.0
495,46,44.0
496,47,43.0
497,47,54.0
498,47,60.0
499,47,68.0
