time,cars,wait,queue
274,48,61.0,17
275,48,73.0,17
276,49,78.0,17
277,49,65.0,14
278,49,54.0,14
279,49,44.0,13
280,49,41.0,13
281,49,40.0,12
282,49,42.0,14
283,50,44.0,14
284,49,52.0,14
285,48,55.0,15
286,47,66.0,16
287,46,65.0,13
288,47,76.0,16
289,47,79.0,14
290,47,87.0,15
291,47,104.0,16
292,47,94.0,17
293,47,83.0,17
294,47,77.0,17
295,46,72.0,17
296,45,63.0,13
297,45,71.0,16
298,46,69.0,16
299,45,68.0,16
300,45,85.0,17
301,46,95.0,18
302,46,92.0,16
303,47,91.0,16
304,47,92.0,15
305,48,98.0,16
306,48,107.0,15
307,48,112.0,17
308,48,116.0,17
309,47,124.0,17
310,47,112.0,15
311,46,101.0,15
312,46,109.0,16
313,46,101.0,15
314,46,95.0,16
315,46,95.0,16
316,46,88.0,16
317,47,84.0,16
318,48,81.0,15
319,48,77.0,14
320,48,94.0,16
321,48,100.0,17
322,48,81.0,18
323,49,65.0,17
324,48,63.0,18
325,48,56.0,14
326,48,50.0,13
327,48,47.0,15
328,48,57.0,17
329,47,54.0,14
330,48,62.0,17
331,47,63.0,15
332,48,65.0,16
333,48,67.0,15
334,48,70.0,14
335,49,85.0,16
336,49,101.0,17
337,49,95.0,17
338,48,88.0,15
339,48,81.0,13
340,48,76.0,14
341,48,71.0,16
342,48,67.0,14
343,46,75.0,15
344,46,72.0,15
345,44,72.0,16
346,44,71.0,15
347,44,69.0,13
348,44,69.0,15
349,44,77.0,15
350,45,93.0,17
351,45,113.0,19
352,46,108.0,19
353,47,98.0,20
354,48,91.0,20
355,46,84.0,18
356,46,73.0,15
357,46,64.0,16
358,47,58.0,17
359,47,55.0,17
360,47,61.0,16
361,47,64.0,17
362,46,80.0,20
363,47,84.0,19
364,47,94.0,19
365,47,116.0,21
366,47,133.0,21
367,47,117.0,20
368,48,105.0,21
369,48,95.0,19
370,48,84.0,19
371,48,77.0,18
372,49,87.0,21
373,49,80.0,18
374,48,76.0,19
375,47,74.0,18
376,48,83.0,20
377,48,83.0,16
378,48,86.0,16
379,48,98.0,17
380,49,100.0,17
381,49,113.0,19
382,49,119.0,21
383,48,125.0,19
384,48,134.0,21
385,48,125.0,19
386,48,127.0,20
387,47,122.0,22
388,47,118.0,20
389,46,114.0,19
390,46,111.0,19
391,46,109.0,20
392,47,126.0,19
393,47,122.0,18
394,47,120.0,18
395,47,121.0,18
396,49,127.0,19
397,48,124.0,18
398,48,132.0,18
399,48,136.0,18
400,48,142.0,19
401,48,151.0,19
402,46,141.0,19
403,46,136.0,21
404,46,132.0,21
405,46,126.0,19
406,46,121.0,17
407,45,125.0,19
408,45,141.0,21
409,46,138.0,20
410,47,144.0,22
411,47,152.0,23
412,47,156.0,23
413,47,131.0,22
414,49,108.0,22
415,49,88.0,20
416,49,82.0,19
417,49,75.0,18
418,50,78.0,19
419,49,92.0,21
420,48,85.0,18
421,48,80.0,18
422,47,77.0,18
423,48,77.0,18
424,48,72.0,15
425,48,86.0,15
426,48,88.0,15
427,47,72.0,14
428,48,65.0,15
429,48,61.0,13
430,48,57.0,13
431,47,55.0,15
432,46,54.0,14
433,46,56.0,16
434,44,65.0,17
435,44,68.0,18
436,44,81.0,19
437,43,83.0,16
438,43,87.0,15
439,44,92.0,16
440,44,110.0,17
441,45,130.0,20
442,45,123.0,18
443,44,111.0,18
444,45,99.0,17
445,45,90.0,17
446,45,77.0,14
447,44,66.0,14
448,45,74.0,16
449,45,62.0,16
450,45,64.0,15
451,45,57.0,15
452,46,47.0,13
453,46,61.0,14
454,46,74.0,14
455,46,87.0,16
456,47,93.0,17
457,48,78.0,16
458,47,73.0,14
459,48,71.0,16
460,48,62.0,14
461,48,55.0,14
462,49,56.0,15
463,48,52.0,15
464,48,59.0,15
465,48,58.0,17
466,48,53.0,16
467,49,54.0,17
468,48,54.0,14
469,48,64.0,14
470,48,71.0,16
471,48,89.0,17
472,49,81.0,20
473,49,67.0,17
474,49,61.0,15
475,49,56.0,15
476,49,58.0,15
477,50,63.0,14
478,50,58.0,15
479,50,55.0,16
480,50,57.0,16
481,49,61.0,18
482,49,64.0,17
483,49,66.0,16
484,50,75.0,18
485,50,88.0,19
486,50,108.0,20
487,50,107.0,19
488,49,111.0,20
489,50,105.0,25
490,50,103.0,23
491,50,103.0,23
492,50,99.0,23
493,50,105.0,24
494,49,106.0,26
495,49,99.0,22
496,49,101.0,23
497,49,100.0,19
498,48,103.0,20
499,48,93.0,17
