time,cars,wait,queue
274,48,84.0,19
275,48,78.0,18
276,49,90.0,21
277,49,89.0,19
278,48,93.0,19
279,48,108.0,22
280,49,118.0,23
281,49,133.0,22
282,49,153.0,23
283,49,141.0,21
284,48,129.0,22
285,49,120.0,25
286,49,114.0,23
287,49,104.0,21
288,49,95.0,22
289,49,99.0,24
290,48,107.0,24
291,48,114.0,23
292,47,112.0,21
293,48,112.0,22
294,48,113.0,21
295,48,121.0,21
296,48,136.0,21
297,48,152.0,23
298,49,144.0,23
299,48,131.0,22
300,49,119.0,21
301,50,110.0,22
302,49,103.0,21
303,49,95.0,18
304,48,88.0,18
305,48,80.0,17
306,48,93.0,21
307,48,89.0,19
308,47,98.0,18
309,47,88.0,17
310,47,99.0,19
311,48,95.0,17
312,48,108.0,18
313,47,93.0,18
314,47,82.0,18
315,47,74.0,18
316,48,69.0,21
317,48,62.0,18
318,47,55.0,16
319,48,58.0,18
320,47,53.0,17
321,47,64.0,19
322,47,60.0,17
323,48,57.0,16
324,48,56.0,13
325,48,60.0,13
326,48,64.0,13
327,48,79.0,15
328,49,71.0,15
329,48,66.0,14
330,47,64.0,16
331,47,62.0,14
332,48,62.0,16
333,48,62.0,17
334,47,71.0,17
335,47,72.0,16
336,46,74.0,16
337,44,76.0,15
338,46,81.0,17
339,46,95.0,18
340,46,106.0,17
341,46,127.0,20
342,48,150.0,24
343,48,146.0,22
344,48,132.0,23
345,48,120.0,20
346,47,110.0,19
347,46,102.0,17
348,46,92.0,16
349,48,83.0,20
350,47,85.0,17
351,47,83.0,17
352,47,77.0,16
353,47,74.0,17
354,47,80.0,18
355,47,81.0,17
356,47,97.0,18
357,47,115.0,19
358,48,114.0,20
359,49,103.0,21
360,48,91.0,19
361,48,86.0,20
362,49,78.0,18
363,50,89.0,20
364,49,83.0,20
365,48,75.0,17
366,48,79.0,19
367,49,83.0,20
368,48,81.0,18
369,48,84.0,18
370,48,84.0,16
371,49,92.0,16
372,49,100.0,16
373,48,84.0,14
374,49,78.0,16
375,48,72.0,14
376,47,64.0,12
377,47,58.0,13
378,48,54.0,16
379,48,52.0,13
380,46,59.0,15
381,46,67.0,16
382,44,66.0,15
383,45,74.0,17
384,45,80.0,15
385,45,79.0,14
386,45,79.0,14
387,46,94.0,16
388,46,86.0,15
389,47,79.0,15
390,46,73.0,15
391,46,66.0,13
392,44,60.0,13
393,44,57.0,14
394,45,55.0,15
395,44,60.0,13
396,43,58.0,14
397,43,58.0,14
398,43,62.0,12
399,43,68.0,13
400,43,76.0,14
401,45,91.0,17
402,45,107.0,16
403,45,96.0,15
404,44,86.0,13
405,45,76.0,13
406,45,68.0,14
407,45,61.0,13
408,44,56.0,12
409,43,51.0,12
410,42,66.0,14
411,42,65.0,18
412,42,69.0,18
413,42,73.0,17
414,42,82.0,15
415,42,98.0,19
416,43,118.0,20
417,44,140.0,22
418,45,125.0,21
419,45,111.0,20
420,45,98.0,17
421,45,84.0,15
422,46,72.0,16
423,46,61.0,13
424,46,70.0,15
425,45,58.0,14
426,46,60.0,17
427,47,59.0,17
428,48,67.0,17
429,48,72.0,14
430,48,82.0,15
431,48,95.0,17
432,48,115.0,19
433,48,115.0,20
434,48,102.0,20
435,48,92.0,20
436,47,83.0,20
437,48,77.0,20
438,48,73.0,19
439,48,71.0,20
440,47,78.0,20
441,46,85.0,20
442,46,93.0,21
443,47,97.0,23
444,47,99.0,21
445,47,111.0,20
446,47,118.0,20
447,47,140.0,22
448,48,132.0,22
449,48,129.0,21
450,48,129.0,20
451,48,117.0,21
452,49,104.0,20
453,50,95.0,19
454,49,86.0,18
455,48,100.0,22
456,48,94.0,22
457,48,90.0,21
458,48,88.0,20
459,47,94.0,20
460,47,101.0,19
461,47,112.0,19
462,48,124.0,22
463,48,106.0,19
464,49,86.0,18
465,49,79.0,19
466,50,70.0,18
467,50,72.0,17
468,50,66.0,18
469,50,62.0,17
470,50,68.0,17
471,49,67.0,18
472,49,66.0,17
473,48,69.0,17
474,49,68.0,16
475,49,69.0,14
476,49,84.0,15
477,49,93.0,15
478,49,83.0,16
479,48,74.0,16
480,48,68.0,15
481,49,64.0,16
482,49,64.0,17
483,49,73.0,16
484,48,79.0,17
485,47,78.0,17
486,48,79.0,17
487,49,80.0,17
488,48,79.0,14
489,48,78.0,13
490,49,89.0,16
491,49,95.0,15
492,49,113.0,17
493,50,103.0,19
494,49,93.0,17
495,48,87.0,18
496,47,77.0,15
497,47,71.0,17
498,47,66.0,17
499,47,61.0,13
