time,cars,wait
416,48,686.0
417,48,661.0
418,47,612.0
419,48,561.0
420,48,513.0
421,47,461.0
422,47,408.0
423,46,383.0
424,45,376.0
425,46,324.0
426,46,268.0
427,45,212.0
428,45,183.0
429,46,130.0
430,46,119.0
431,46,111.0
432,46,106.0
433,45,125.0
434,46,143.0
435,46,166.0
436,46,187.0
437,46,209.0
438,47,234.0
439,48,261.0
440,48,290.0
441,48,320.0
442,49,350.0
443,49,381.0
444,49,414.0
445,49,448.0
446,49,483.0
447,48,519.0
448,49,555.0
449,49,592.0
450,48,629.0
451,47,666.0
452,47,638.0
453,48,585.0
454,47,533.0
455,47,480.0
456,47,424.0
457,46,372.0
458,47,344.0
459,47,290.0
460,45,266.0
461,45,238.0
462,45,193.0
463,46,147.0
464,46,99.0
465,46,114.0
466,46,108.0
467,46,104.0
468,46,116.0
469,46,131.0
470,47,148.0
471,47,166.0
472,47,186.0
473,48,207.0
474,47,229.0
475,45,253.0
476,46,277.0
477,46,304.0
478,45,329.0
479,45,356.0
480,44,383.0
481,45,412.0
482,44,441.0
483,43,471.0
484,43,502.0
485,42,535.0
486,43,569.0
487,43,524.0
488,43,477.0
489,43,430.0
490,43,382.0
491,43,362.0
492,43,325.0
493,43,306.0
494,43,256.0
495,43,211.0
496,43,170.0
497,44,146.0
498,44,110.0
499,44,80.0
