time,cars,wait,queue
334,45,334.0,25
335,45,302.0,23
336,45,271.0,21
337,45,239.0,22
338,46,227.0,22
339,45,194.0,21
340,44,177.0,19
341,44,143.0,18
342,45,113.0,20
343,45,92.0,18
344,45,102.0,17
345,45,117.0,18
346,46,132.0,19
347,47,155.0,23
348,46,177.0,22
349,47,203.0,26
350,48,230.0,27
351,48,259.0,28
352,48,289.0,29
353,47,321.0,31
354,47,354.0,32
355,48,387.0,33
356,47,420.0,32
357,48,454.0,34
358,47,488.0,33
359,47,522.0,33
360,47,557.0,35
361,48,539.0,33
362,47,494.0,33
363,47,448.0,30
364,46,404.0,28
365,46,362.0,27
366,47,322.0,25
367,46,306.0,24
368,46,293.0,23
369,45,257.0,21
370,46,232.0,20
371,46,197.0,19
372,46,172.0,18
373,46,128.0,16
374,46,145.0,16
375,46,141.0,18
376,46,138.0,19
377,47,161.0,23
378,46,184.0,21
379,46,210.0,24
380,47,226.0,27
381,48,246.0,30
382,49,266.0,30
383,48,288.0,31
384,47,311.0,31
385,48,335.0,33
386,48,368.0,32
387,49,393.0,35
388,49,419.0,34
389,49,445.0,33
390,50,474.0,36
391,50,448.0,33
392,50,404.0,31
393,50,360.0,28
394,50,322.0,28
395,49,311.0,26
396,49,270.0,24
397,48,252.0,24
398,49,228.0,23
399,48,193.0,20
400,48,179.0,19
401,47,166.0,18
402,47,134.0,16
403,48,103.0,16
404,48,73.0,13
405,48,76.0,12
406,48,93.0,16
407,48,114.0,20
408,48,137.0,22
409,48,158.0,22
410,49,183.0,24
411,49,203.0,29
412,49,225.0,28
413,48,247.0,29
414,47,272.0,29
415,47,299.0,31
416,48,326.0,31
417,48,354.0,31
418,48,387.0,32
419,48,417.0,33
420,49,447.0,34
421,49,424.0,31
422,49,404.0,31
423,49,382.0,28
424,50,345.0,28
425,50,313.0,27
426,49,284.0,26
427,49,273.0,25
428,48,238.0,24
429,49,220.0,25
430,48,180.0,21
431,48,141.0,19
432,47,145.0,19
433,48,116.0,19
434,48,91.0,17
435,48,82.0,17
436,48,98.0,18
437,48,102.0,17
438,49,105.0,17
439,49,119.0,16
440,48,139.0,19
441,49,160.0,22
442,50,181.0,22
443,49,205.0,23
444,49,231.0,25
445,46,258.0,25
446,45,288.0,28
447,45,318.0,28
448,46,341.0,32
449,46,360.0,30
450,46,381.0,31
451,45,351.0,27
452,46,321.0,25
453,47,291.0,22
454,47,268.0,21
455,47,243.0,22
456,47,218.0,22
457,49,194.0,21
458,49,170.0,17
459,49,167.0,18
460,49,169.0,20
461,50,151.0,21
462,50,132.0,19
463,50,116.0,20
464,49,140.0,23
465,48,163.0,23
466,48,190.0,26
467,49,218.0,28
468,49,248.0,29
469,49,280.0,32
470,48,314.0,33
471,48,349.0,34
472,48,385.0,36
473,48,422.0,36
474,47,459.0,36
475,47,496.0,36
476,46,533.0,36
477,47,570.0,37
478,47,607.0,36
479,46,644.0,36
480,46,681.0,36
481,46,661.0,34
482,46,612.0,33
483,45,561.0,30
484,45,514.0,29
485,45,462.0,26
486,45,407.0,23
487,45,353.0,21
488,44,322.0,18
489,44,268.0,17
490,43,261.0,17
491,44,202.0,15
492,44,144.0,11
493,44,109.0,11
494,44,73.0,10
495,44,61.0,10
496,44,71.0,10
497,44,84.0,15
498,44,98.0,14
499,43,111.0,13
