time,cars,wait
289,45,53.0
290,45,44.0
291,46,39.0
292,46,41.0
293,47,45.0
294,48,54.0
295,49,56.0
296,48,55.0
297,48,64.0
298,47,63.0
299,48,60.0
300,48,54.0
301,48,46.0
302,48,40.0
303,48,39.0
304,49,36.0
305,50,43.0
306,50,41.0
307,50,43.0
308,50,43.0
309,50,38.0
310,50,36.0
311,49,35.0
312,49,28.0
313,48,30.0
314,49,31.0
315,49,35.0
316,49,41.0
317,49,48.0
318,49,57.0
319,50,66.0
320,50,64.0
321,50,63.0
322,50,68.0
323,49,63.0
324,49,63.0
325,50,64.0
326,50,60.0
327,50,67.0
328,49,64.0
329,49,74.0
330,50,54.0
331,50,50.0
332,50,44.0
333,49,31.0
334,49,28.0
335,49,29.0
336,49,35.0
337,49,35.0
338,49,44.0
339,49,55.0
340,49,52.0
341,49,52.0
342,49,43.0
343,48,36.0
344,48,33.0
345,48,35.0
346,49,39.0
347,48,42.0
348,49,46.0
349,49,60.0
350,48,60.0
351,48,58.0
352,48,61.0
353,49,51.0
354,49,50.0
355,49,46.0
356,49,42.0
357,50,50.0
358,50,47.0
359,50,48.0
360,50,42.0
361,50,42.0
362,50,41.0
363,49,39.0
364,49,37.0
365,49,31.0
366,49,30.0
367,49,32.0
368,49,40.0
369,48,47.0
370,49,38.0
371,50,31.0
372,49,27.0
373,49,19.0
374,48,22.0
375,48,22.0
376,48,23.0
377,49,30.0
378,47,32.0
379,47,41.0
380,46,34.0
381,46,28.0
382,46,21.0
383,46,19.0
384,46,19.0
385,46,25.0
386,46,25.0
387,47,29.0
388,47,37.0
389,46,46.0
390,46,46.0
391,46,49.0
392,47,46.0
393,48,45.0
394,48,45.0
395,48,44.0
396,48,44.0
397,49,55.0
398,50,59.0
399,50,70.0
400,50,73.0
401,50,59.0
402,49,56.0
403,49,50.0
404,49,43.0
405,49,38.0
406,49,36.0
407,49,39.0
408,49,55.0
409,49,65.0
410,50,71.0
411,49,60.0
412,49,49.0
413,49,45.0
414,49,32.0
415,48,31.0
416,48,29.0
417,48,29.0
418,48,35.0
419,47,49.0
420,47,54.0
421,47,61.0
422,47,71.0
423,47,57.0
424,47,50.0
425,47,45.0
426,48,41.0
427,48,41.0
428,49,42.0
429,48,44.0
430,48,59.0
431,47,65.0
432,47,74.0
433,47,71.0
434,48,65.0
435,48,63.0
436,48,59.0
437,48,52.0
438,49,51.0
439,50,48.0
440,50,50.0
441,50,47.0
442,50,50.0
443,49,40.0
444,49,33.0
445,49,28.0
446,49,25.0
447,49,29.0
448,50,25.0
449,49,31.0
450,48,36.0
451,48,44.0
452,47,54.0
453,47,48.0
454,48,42.0
455,47,41.0
456,48,35.0
457,48,36.0
458,48,37.0
459,48,39.0
460,48,54.0
461,46,59.0
462,46,69.0
463,44,73.0
464,46,60.0
465,46,48.0
466,46,41.0
467,46,41.0
468,47,41.0
469,46,42.0
470,46,50.0
471,45,57.0
472,45,59.0
473,44,62.0
474,44,48.0
475,45,37.0
476,45,27.0
477,45,24.0
478,46,25.0
479,46,26.0
480,46,29.0
481,46,36.0
482,45,40.0
483,46,47.0
484,46,40.0
485,46,36.0
486,46,30.0
487,46,27.0
488,46,29.0
489,48,30.0
490,48,31.0
491,47,35.0
492,47,42.0
493,47,52.0
494,47,52.0
495,47,54.0
496,48,46.0
497,48,40.0
498,48,35.0
499,49,33.0
